"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"MARUTI","EQ","21-Dec-2020","7,559.75","7,560.00","7,599.00","7,278.10","7,340.00","7,376.10","7,497.25","9,70,306","7,27,46,22,541.95","80,870","2,43,586","25.10"
"MARUTI","EQ","22-Dec-2020","7,376.10","7,380.00","7,438.00","7,205.10","7,401.00","7,395.40","7,323.74","11,38,240","8,33,61,78,647.50","1,04,411","3,95,569","34.75"
"MARUTI","EQ","23-Dec-2020","7,395.40","7,400.40","7,555.60","7,394.00","7,450.00","7,449.95","7,474.90","9,51,805","7,11,46,45,570.30","84,300","2,62,458","27.57"
"MARUTI","EQ","24-Dec-2020","7,449.95","7,507.25","7,532.75","7,414.20","7,449.00","7,446.05","7,463.58","5,89,281","4,39,81,47,154.50","50,741","1,12,711","19.13"
"MARUTI","EQ","28-Dec-2020","7,446.05","7,465.00","7,543.00","7,454.00","7,484.00","7,483.00","7,492.13","5,21,320","3,90,57,98,161.95","52,080","1,08,261","20.77"
"MARUTI","EQ","29-Dec-2020","7,483.00","7,520.00","7,545.00","7,418.30","7,447.50","7,452.35","7,469.74","5,38,719","4,02,40,91,462.30","50,326","1,43,100","26.56"
"MARUTI","EQ","30-Dec-2020","7,452.35","7,497.00","7,635.00","7,430.00","7,610.00","7,612.90","7,546.90","10,29,800","7,77,17,95,536.10","81,204","2,01,109","19.53"
"MARUTI","EQ","31-Dec-2020","7,612.90","7,614.65","7,697.00","7,580.00","7,654.00","7,649.60","7,646.68","9,08,515","6,94,71,19,527.40","76,829","2,39,335","26.34"
"MARUTI","EQ","01-Jan-2021","7,649.60","7,654.00","7,748.50","7,650.00","7,687.00","7,691.30","7,704.92","7,67,574","5,91,40,93,729.80","55,693","93,385","12.17"
"MARUTI","EQ","04-Jan-2021","7,691.30","7,739.00","7,755.20","7,642.60","7,691.05","7,702.30","7,697.13","5,98,645","4,60,78,46,932.35","55,195","1,71,586","28.66"
"MARUTI","EQ","05-Jan-2021","7,702.30","7,660.00","7,673.00","7,586.00","7,657.20","7,655.45","7,635.41","5,62,668","4,29,62,03,492.30","57,426","1,47,432","26.20"
"MARUTI","EQ","06-Jan-2021","7,655.45","7,654.00","7,749.00","7,555.50","7,625.25","7,628.60","7,670.88","8,40,678","6,44,87,36,327.00","66,618","2,04,373","24.31"
"MARUTI","EQ","07-Jan-2021","7,628.60","7,676.00","7,704.40","7,552.10","7,576.85","7,566.05","7,620.30","6,42,968","4,89,96,11,001.50","65,629","1,98,399","30.86"
"MARUTI","EQ","08-Jan-2021","7,566.05","7,600.00","8,060.00","7,600.00","8,003.90","8,014.90","7,900.46","25,57,157","20,20,27,26,188.90","2,06,469","6,28,669","24.58"
"MARUTI","EQ","11-Jan-2021","8,014.90","8,099.00","8,288.00","7,882.40","8,230.00","8,232.75","8,134.13","21,82,019","17,74,88,15,820.20","1,73,268","3,74,554","17.17"
"MARUTI","EQ","12-Jan-2021","8,232.75","8,161.00","8,329.00","8,140.00","8,160.00","8,188.05","8,225.92","15,14,072","12,45,46,31,354.70","1,21,926","3,38,140","22.33"
"MARUTI","EQ","13-Jan-2021","8,188.05","8,188.00","8,250.00","8,111.00","8,132.00","8,139.85","8,179.95","8,77,225","7,17,56,59,474.25","75,670","1,71,171","19.51"
"MARUTI","EQ","14-Jan-2021","8,139.85","8,164.80","8,180.00","8,023.45","8,154.00","8,149.45","8,119.67","7,18,274","5,83,21,47,158.25","75,675","1,64,673","22.93"
"MARUTI","EQ","15-Jan-2021","8,149.45","8,157.15","8,219.50","8,000.05","8,011.00","8,024.75","8,083.19","7,51,177","6,07,19,03,149.30","66,900","1,16,035","15.45"
"MARUTI","EQ","18-Jan-2021","8,024.75","8,011.00","8,023.95","7,745.00","7,768.40","7,830.65","7,846.21","7,71,183","6,05,08,63,814.10","83,183","1,60,751","20.84"
"MARUTI","EQ","19-Jan-2021","7,830.65","7,900.00","7,990.30","7,835.00","7,905.00","7,922.60","7,920.93","7,79,892","6,17,74,73,124.60","71,087","1,38,955","17.82"
"MARUTI","EQ","20-Jan-2021","7,922.60","7,882.00","8,170.00","7,860.25","8,125.00","8,144.95","8,057.51","9,99,226","8,05,12,74,046.10","88,074","1,55,107","15.52"
"MARUTI","EQ","21-Jan-2021","8,144.95","8,205.00","8,267.00","8,021.45","8,089.00","8,076.75","8,194.49","7,69,494","6,30,56,13,188.40","84,321","1,71,412","22.28"
"MARUTI","EQ","22-Jan-2021","8,076.75","8,085.00","8,308.00","8,000.00","8,024.00","8,048.85","8,163.61","11,72,914","9,57,52,12,952.35","1,06,358","1,72,071","14.67"
"MARUTI","EQ","25-Jan-2021","8,048.85","8,117.00","8,164.70","7,950.10","8,009.10","7,981.50","8,070.49","7,53,043","6,07,74,26,597.30","71,327","1,55,311","20.62"
"MARUTI","EQ","27-Jan-2021","7,981.50","7,992.95","8,090.00","7,820.50","7,861.45","7,870.90","7,972.54","10,80,785","8,61,65,97,069.65","1,16,041","2,34,241","21.67"
"MARUTI","EQ","28-Jan-2021","7,870.90","7,840.00","7,984.55","7,562.00","7,600.00","7,588.50","7,765.46","20,85,637","16,19,59,27,096.60","1,93,839","3,74,460","17.95"
"MARUTI","EQ","29-Jan-2021","7,588.50","7,685.00","7,685.00","7,170.00","7,222.00","7,206.65","7,377.31","30,69,968","22,64,80,90,785.35","2,81,099","10,65,452","34.71"
"MARUTI","EQ","01-Feb-2021","7,206.65","7,265.20","7,475.00","7,152.00","7,430.00","7,399.80","7,315.28","16,11,478","11,78,84,10,804.05","1,79,773","2,90,905","18.05"
"MARUTI","EQ","02-Feb-2021","7,399.80","7,534.90","7,769.75","7,490.15","7,661.00","7,654.70","7,651.32","17,00,845","13,01,37,01,956.10","1,28,518","4,50,748","26.50"
"MARUTI","EQ","03-Feb-2021","7,654.70","7,680.00","7,716.45","7,475.85","7,585.00","7,589.20","7,579.50","14,91,567","11,30,53,35,855.30","1,23,946","3,50,427","23.49"
"MARUTI","EQ","04-Feb-2021","7,589.20","7,600.00","7,765.00","7,529.05","7,635.25","7,640.00","7,673.20","11,98,036","9,19,27,74,643.55","1,00,546","2,86,052","23.88"
"MARUTI","EQ","05-Feb-2021","7,640.00","7,680.00","7,736.00","7,461.00","7,501.00","7,494.15","7,541.65","11,28,089","8,50,76,56,251.40","1,16,860","3,28,854","29.15"
"MARUTI","EQ","08-Feb-2021","7,494.15","7,515.00","7,638.00","7,474.50","7,572.90","7,574.60","7,574.24","9,12,372","6,91,05,21,423.50","84,897","1,74,287","19.10"
"MARUTI","EQ","09-Feb-2021","7,574.60","7,581.00","7,680.00","7,574.00","7,630.00","7,627.05","7,637.82","9,25,127","7,06,59,57,943.25","83,533","2,97,189","32.12"
"MARUTI","EQ","10-Feb-2021","7,627.05","7,605.20","7,674.90","7,506.05","7,629.00","7,621.70","7,589.42","10,15,600","7,70,78,14,316.55","97,257","2,33,643","23.01"
"MARUTI","EQ","11-Feb-2021","7,621.70","7,600.00","7,744.00","7,567.65","7,659.00","7,667.35","7,669.83","8,18,869","6,28,05,85,001.50","67,413","1,78,948","21.85"
"MARUTI","EQ","12-Feb-2021","7,667.35","7,620.10","7,675.00","7,525.90","7,570.00","7,568.50","7,603.77","7,56,833","5,75,47,83,099.10","64,775","1,94,262","25.67"
"MARUTI","EQ","15-Feb-2021","7,568.50","7,600.00","7,649.10","7,580.00","7,600.00","7,596.65","7,611.43","4,70,093","3,57,80,80,133.05","48,456","78,160","16.63"
"MARUTI","EQ","16-Feb-2021","7,596.65","7,639.00","7,799.00","7,625.25","7,690.00","7,697.05","7,717.76","13,21,126","10,19,61,38,362.05","1,10,476","2,87,777","21.78"
"MARUTI","EQ","17-Feb-2021","7,697.05","7,679.95","7,691.50","7,471.30","7,501.00","7,503.20","7,564.37","10,23,548","7,74,24,98,278.50","87,935","3,83,157","37.43"
"MARUTI","EQ","18-Feb-2021","7,503.20","7,574.85","7,579.05","7,460.00","7,495.00","7,497.55","7,516.97","8,21,462","6,17,49,06,515.90","79,177","2,00,788","24.44"
"MARUTI","EQ","19-Feb-2021","7,497.55","7,448.00","7,486.40","7,285.00","7,332.50","7,323.00","7,382.49","10,13,887","7,48,50,08,224.10","1,05,979","2,75,316","27.15"
"MARUTI","EQ","22-Feb-2021","7,323.00","7,323.00","7,325.00","7,056.00","7,060.00","7,086.45","7,151.55","15,02,068","10,74,21,07,736.65","1,74,597","6,06,694","40.39"
"MARUTI","EQ","23-Feb-2021","7,086.45","7,118.80","7,122.35","6,938.00","6,975.00","6,970.50","7,004.31","15,89,884","11,13,60,35,988.55","1,55,033","6,88,121","43.28"
"MARUTI","EQ","24-Feb-2021","6,970.50","6,905.00","7,036.00","6,877.50","6,955.00","6,952.95","6,969.92","12,25,254","8,53,99,21,159.00","1,17,844","5,40,301","44.10"
"MARUTI","EQ","25-Feb-2021","6,952.95","7,065.00","7,069.00","6,915.00","6,926.05","6,930.35","6,955.90","17,40,066","12,10,37,31,876.15","1,35,168","9,04,726","51.99"
"MARUTI","EQ","26-Feb-2021","6,930.35","6,900.00","7,075.00","6,822.20","6,851.00","6,866.15","6,937.04","26,87,534","18,64,35,37,042.30","2,60,516","9,11,816","33.93"
"MARUTI","EQ","01-Mar-2021","6,866.15","6,977.00","7,032.85","6,917.05","7,024.90","7,015.00","6,987.36","14,17,600","9,90,52,78,802.95","1,33,457","6,37,032","44.94"
"MARUTI","EQ","02-Mar-2021","7,015.00","7,060.00","7,235.00","7,030.00","7,223.00","7,214.10","7,138.08","13,95,296","9,95,97,31,633.85","1,15,867","6,44,925","46.22"
"MARUTI","EQ","03-Mar-2021","7,214.10","7,245.60","7,262.30","7,101.20","7,129.25","7,124.70","7,132.69","7,96,258","5,67,94,58,771.70","88,189","2,91,539","36.61"
"MARUTI","EQ","04-Mar-2021","7,124.70","7,080.00","7,175.20","7,011.00","7,123.00","7,131.60","7,108.26","9,06,310","6,44,22,88,873.90","98,839","2,78,461","30.72"
"MARUTI","EQ","05-Mar-2021","7,131.60","7,130.00","7,315.00","7,070.00","7,251.00","7,249.00","7,236.86","18,21,165","13,17,95,07,568.65","1,36,188","8,02,724","44.08"
"MARUTI","EQ","08-Mar-2021","7,249.00","7,264.90","7,338.80","7,216.00","7,248.10","7,259.50","7,277.95","9,77,572","7,11,47,22,046.30","95,403","3,72,383","38.09"
"MARUTI","EQ","09-Mar-2021","7,259.50","7,329.40","7,329.40","7,256.00","7,300.00","7,301.55","7,291.37","6,78,485","4,94,70,88,435.65","69,419","3,28,281","48.38"
"MARUTI","EQ","10-Mar-2021","7,301.55","7,320.00","7,387.00","7,251.00","7,260.65","7,272.10","7,318.80","6,59,270","4,82,50,62,453.90","99,069","2,34,347","35.55"
"MARUTI","EQ","12-Mar-2021","7,272.10","7,300.00","7,313.00","7,061.40","7,100.75","7,096.20","7,151.12","9,46,720","6,77,01,10,491.20","1,14,353","3,41,569","36.08"
"MARUTI","EQ","15-Mar-2021","7,096.20","7,145.00","7,162.95","7,011.00","7,076.00","7,089.30","7,071.09","7,00,309","4,95,19,47,146.40","87,619","2,23,307","31.89"
"MARUTI","EQ","16-Mar-2021","7,089.30","7,100.00","7,200.00","7,100.00","7,155.00","7,150.30","7,156.16","7,96,357","5,69,88,59,492.45","89,199","3,33,378","41.86"
"MARUTI","EQ","17-Mar-2021","7,150.30","7,160.00","7,169.95","7,043.50","7,075.00","7,064.65","7,098.99","6,88,581","4,88,82,28,216.20","66,862","3,57,004","51.85"
"MARUTI","EQ","18-Mar-2021","7,064.65","7,125.00","7,242.00","7,060.00","7,108.00","7,113.75","7,159.91","9,84,545","7,04,92,56,728.40","1,11,880","3,27,984","33.31"
"MARUTI","EQ","19-Mar-2021","7,113.75","7,059.95","7,149.95","6,905.50","7,114.90","7,113.55","7,022.41","8,38,756","5,89,00,89,951.25","1,03,254","2,20,746","26.32"
"MARUTI","EQ","22-Mar-2021","7,113.55","7,104.00","7,142.50","7,050.20","7,106.00","7,101.25","7,088.01","5,33,767","3,78,33,47,551.15","72,385","1,74,907","32.77"
"MARUTI","EQ","23-Mar-2021","7,101.25","7,138.00","7,225.00","7,130.00","7,172.00","7,186.25","7,189.58","7,57,590","5,44,67,52,223.35","85,127","2,53,656","33.48"
"MARUTI","EQ","24-Mar-2021","7,186.25","7,136.00","7,158.40","7,049.95","7,060.00","7,066.20","7,093.04","4,57,147","3,24,25,62,774.15","63,062","1,37,921","30.17"
"MARUTI","EQ","25-Mar-2021","7,066.20","7,050.00","7,059.00","6,755.25","6,792.00","6,786.85","6,842.51","13,38,767","9,16,05,24,406.75","1,81,801","5,11,237","38.19"
"MARUTI","EQ","26-Mar-2021","6,786.85","6,889.00","6,898.95","6,771.00","6,789.00","6,784.45","6,808.28","9,11,299","6,20,43,82,981.00","1,08,503","3,96,139","43.47"
"MARUTI","EQ","30-Mar-2021","6,784.45","6,811.00","6,875.00","6,740.00","6,854.45","6,851.80","6,805.37","10,88,917","7,41,04,84,724.10","1,05,581","5,18,822","47.65"
"MARUTI","EQ","31-Mar-2021","6,851.80","6,852.30","6,939.90","6,795.20","6,864.75","6,859.20","6,874.85","7,35,382","5,05,56,37,429.15","84,020","2,42,359","32.96"
"MARUTI","EQ","01-Apr-2021","6,859.20","6,950.00","6,991.50","6,855.00","6,922.00","6,923.90","6,928.21","6,60,759","4,57,78,78,601.15","57,833","1,70,697","25.83"
"MARUTI","EQ","05-Apr-2021","6,923.90","6,908.50","6,908.50","6,724.60","6,773.00","6,768.55","6,785.21","6,68,129","4,53,33,93,260.80","76,303","2,21,541","33.16"
"MARUTI","EQ","06-Apr-2021","6,768.55","6,818.25","6,846.95","6,720.00","6,767.20","6,751.30","6,786.69","6,28,262","4,26,38,20,393.30","69,291","1,79,244","28.53"
"MARUTI","EQ","07-Apr-2021","6,751.30","6,790.00","6,885.00","6,775.05","6,865.20","6,865.00","6,847.39","5,98,115","4,09,55,25,836.10","57,449","2,55,548","42.73"
"MARUTI","EQ","08-Apr-2021","6,865.00","6,881.00","6,939.30","6,806.85","6,831.00","6,826.85","6,885.70","6,04,553","4,16,27,69,048.75","58,345","2,81,504","46.56"
"MARUTI","EQ","09-Apr-2021","6,826.85","6,850.00","6,875.25","6,778.00","6,835.00","6,827.10","6,827.68","6,41,327","4,37,87,73,598.00","60,183","2,77,643","43.29"
"MARUTI","EQ","12-Apr-2021","6,827.10","6,739.85","6,739.85","6,502.15","6,533.00","6,520.60","6,565.82","10,20,746","6,70,20,32,190.25","1,34,956","5,05,862","49.56"
"MARUTI","EQ","13-Apr-2021","6,520.60","6,520.00","6,845.40","6,468.80","6,825.00","6,815.80","6,733.61","9,95,718","6,70,47,76,133.05","1,07,496","2,83,343","28.46"
"MARUTI","EQ","15-Apr-2021","6,815.80","6,846.60","6,846.85","6,551.00","6,643.00","6,644.25","6,640.08","12,67,365","8,41,54,09,818.65","1,38,313","5,81,577","45.89"
"MARUTI","EQ","16-Apr-2021","6,644.25","6,675.00","6,784.85","6,606.05","6,633.00","6,648.10","6,680.14","10,00,325","6,68,23,14,283.55","81,274","3,42,948","34.28"
"MARUTI","EQ","19-Apr-2021","6,648.10","6,500.35","6,530.00","6,415.00","6,515.00","6,511.75","6,477.28","7,72,219","5,00,18,76,840.25","94,720","3,23,706","41.92"
"MARUTI","EQ","20-Apr-2021","6,511.75","6,615.00","6,678.70","6,558.55","6,640.00","6,646.65","6,616.92","9,14,142","6,04,88,00,237.55","69,676","4,01,144","43.88"
"MARUTI","EQ","22-Apr-2021","6,646.65","6,625.95","6,674.90","6,545.00","6,648.00","6,650.10","6,631.11","6,67,911","4,42,89,93,452.85","75,599","3,29,978","49.40"
"MARUTI","EQ","23-Apr-2021","6,650.10","6,560.00","6,714.70","6,560.00","6,684.00","6,676.10","6,651.34","7,09,306","4,71,78,36,315.35","64,854","2,75,503","38.84"
"MARUTI","EQ","26-Apr-2021","6,676.10","6,690.20","6,789.00","6,600.00","6,645.00","6,638.90","6,678.34","9,37,344","6,25,99,02,831.80","74,474","4,64,999","49.61"
"MARUTI","EQ","27-Apr-2021","6,638.90","6,669.95","6,709.00","6,542.00","6,552.00","6,568.75","6,620.68","16,10,651","10,66,35,98,294.60","1,30,986","5,88,617","36.55"
"MARUTI","EQ","28-Apr-2021","6,568.75","6,568.75","6,650.00","6,545.00","6,581.00","6,573.80","6,598.62","14,06,270","9,27,94,37,297.75","1,17,843","6,72,435","47.82"
"MARUTI","EQ","29-Apr-2021","6,573.80","6,635.00","6,647.45","6,552.00","6,562.00","6,565.65","6,580.77","7,57,075","4,98,21,35,010.10","64,393","3,52,987","46.63"
"MARUTI","EQ","30-Apr-2021","6,565.65","6,537.10","6,559.60","6,421.00","6,438.35","6,455.65","6,500.51","8,49,997","5,52,54,18,155.00","95,248","3,82,594","45.01"
"MARUTI","EQ","03-May-2021","6,455.65","6,430.00","6,622.00","6,400.00","6,600.00","6,597.85","6,568.74","8,34,923","5,48,43,91,485.25","71,917","1,62,249","19.43"
"MARUTI","EQ","04-May-2021","6,597.85","6,639.95","6,648.50","6,482.00","6,506.00","6,508.25","6,544.51","5,07,170","3,31,91,77,168.75","53,256","1,23,041","24.26"
"MARUTI","EQ","05-May-2021","6,508.25","6,557.70","6,599.00","6,483.00","6,590.00","6,590.10","6,551.00","4,99,160","3,26,99,98,391.45","52,446","1,17,735","23.59"
"MARUTI","EQ","06-May-2021","6,590.10","6,590.00","6,709.00","6,575.70","6,657.00","6,666.65","6,664.20","5,20,125","3,46,62,16,114.70","55,167","1,90,241","36.58"
"MARUTI","EQ","07-May-2021","6,666.65","6,679.00","6,754.55","6,640.00","6,694.05","6,703.05","6,697.04","6,05,050","4,05,20,43,615.00","62,112","2,35,152","38.86"
"MARUTI","EQ","10-May-2021","6,703.05","6,675.20","6,773.15","6,660.10","6,765.00","6,764.00","6,738.56","5,41,534","3,64,91,58,066.95","59,183","2,32,526","42.94"
"MARUTI","EQ","11-May-2021","6,764.00","6,680.15","6,749.00","6,660.25","6,740.00","6,736.65","6,709.69","4,06,046","2,72,44,41,701.35","46,189","1,30,971","32.26"
"MARUTI","EQ","12-May-2021","6,736.65","6,730.00","6,840.00","6,685.00","6,825.00","6,817.55","6,771.29","7,70,204","5,21,52,71,527.50","73,266","3,11,842","40.49"
"MARUTI","EQ","14-May-2021","6,817.55","6,840.00","6,842.15","6,700.20","6,720.00","6,736.40","6,745.87","6,47,029","4,36,47,73,225.50","77,290","3,02,500","46.75"
"MARUTI","EQ","17-May-2021","6,736.40","6,716.50","6,838.40","6,697.55","6,715.00","6,717.85","6,764.44","9,95,827","6,73,62,07,944.85","85,734","6,30,130","63.28"
"MARUTI","EQ","18-May-2021","6,717.85","6,788.00","6,864.00","6,715.45","6,812.00","6,811.10","6,798.40","8,05,827","5,47,83,37,822.85","74,323","3,08,871","38.33"
"MARUTI","EQ","19-May-2021","6,811.10","6,799.00","6,854.95","6,760.00","6,771.00","6,775.90","6,796.41","4,32,774","2,94,13,08,356.60","49,718","1,47,826","34.16"
"MARUTI","EQ","20-May-2021","6,775.90","6,780.80","6,814.70","6,729.50","6,739.00","6,737.85","6,765.64","4,70,476","3,18,30,70,495.75","53,092","2,07,817","44.17"
"MARUTI","EQ","21-May-2021","6,737.85","6,780.00","6,835.50","6,744.25","6,811.10","6,814.65","6,796.16","4,34,363","2,95,20,02,095.55","46,661","1,79,876","41.41"
"MARUTI","EQ","24-May-2021","6,814.65","6,802.00","6,965.00","6,802.00","6,882.00","6,871.60","6,904.36","10,27,484","7,09,41,18,134.50","99,839","3,08,603","30.03"
"MARUTI","EQ","25-May-2021","6,871.60","6,939.95","6,948.00","6,888.00","6,910.00","6,911.80","6,915.45","4,38,736","3,03,40,58,739.70","46,895","1,53,247","34.93"
"MARUTI","EQ","26-May-2021","6,911.80","6,926.00","7,051.00","6,912.00","7,024.00","7,034.30","6,996.06","6,91,574","4,83,82,91,406.15","68,086","2,79,281","40.38"
"MARUTI","EQ","27-May-2021","7,034.30","7,022.00","7,069.00","6,951.15","6,968.00","6,968.90","6,996.16","9,22,091","6,45,10,98,364.60","76,583","5,08,186","55.11"
"MARUTI","EQ","28-May-2021","6,968.90","6,988.60","7,047.00","6,940.50","6,965.00","6,970.00","6,978.71","3,93,809","2,74,82,76,839.55","39,040","1,39,376","35.39"
"MARUTI","EQ","31-May-2021","6,970.00","6,955.00","7,100.00","6,924.05","7,075.05","7,086.30","7,046.96","7,18,277","5,06,16,72,191.60","63,467","3,22,432","44.89"
"MARUTI","EQ","01-Jun-2021","7,086.30","7,107.55","7,143.00","7,047.05","7,085.00","7,091.15","7,100.25","6,42,841","4,56,43,30,191.90","56,757","2,37,134","36.89"
"MARUTI","EQ","02-Jun-2021","7,091.15","7,063.45","7,197.70","7,063.45","7,185.50","7,184.70","7,141.97","5,98,862","4,27,70,55,762.80","65,123","2,89,848","48.40"
"MARUTI","EQ","03-Jun-2021","7,184.70","7,200.00","7,230.00","7,165.05","7,202.00","7,209.50","7,200.92","4,01,590","2,89,18,18,209.75","48,913","1,67,785","41.78"
"MARUTI","EQ","04-Jun-2021","7,209.50","7,200.00","7,272.00","7,151.10","7,219.50","7,214.70","7,218.27","5,75,591","4,15,47,73,651.35","52,647","2,28,971","39.78"
"MARUTI","EQ","07-Jun-2021","7,214.70","7,221.00","7,328.85","7,211.10","7,273.00","7,275.65","7,281.32","5,20,482","3,78,97,95,837.25","53,602","2,24,477","43.13"
"MARUTI","EQ","08-Jun-2021","7,275.65","7,317.50","7,366.45","7,295.20","7,336.95","7,336.75","7,332.90","5,38,816","3,95,10,82,086.10","57,394","2,99,547","55.59"
"MARUTI","EQ","09-Jun-2021","7,336.75","7,310.20","7,339.20","7,200.00","7,238.55","7,239.00","7,253.80","4,43,778","3,21,90,76,289.75","54,241","1,80,247","40.62"
"MARUTI","EQ","10-Jun-2021","7,239.00","7,258.00","7,279.45","7,174.05","7,209.50","7,199.90","7,209.21","2,78,027","2,00,43,55,855.15","41,656","1,08,735","39.11"
"MARUTI","EQ","11-Jun-2021","7,199.90","7,244.00","7,244.00","7,186.40","7,215.00","7,223.80","7,219.08","2,53,689","1,83,14,00,190.70","43,956","1,24,909","49.24"
"MARUTI","EQ","14-Jun-2021","7,223.80","7,195.00","7,212.95","7,095.05","7,181.15","7,177.85","7,147.84","3,22,353","2,30,41,27,409.05","37,207","1,43,497","44.52"
"MARUTI","EQ","15-Jun-2021","7,177.85","7,181.15","7,228.85","7,156.30","7,165.00","7,166.25","7,177.53","2,07,625","1,49,02,35,163.85","36,310","89,173","42.95"
"MARUTI","EQ","16-Jun-2021","7,166.25","7,166.00","7,193.75","7,070.00","7,108.50","7,114.25","7,119.34","2,83,007","2,01,48,23,315.20","45,004","1,28,623","45.45"
"MARUTI","EQ","17-Jun-2021","7,114.25","7,060.00","7,099.10","6,931.10","6,955.00","6,969.35","7,009.75","5,95,255","4,17,25,86,651.80","66,183","3,33,094","55.96"
"MARUTI","EQ","18-Jun-2021","6,969.35","6,989.85","6,989.85","6,821.00","6,960.00","6,959.35","6,913.65","7,97,389","5,51,28,68,857.35","97,087","4,12,856","51.78"
"MARUTI","EQ","21-Jun-2021","6,959.35","6,870.00","6,925.00","6,842.00","6,890.10","6,899.90","6,886.61","4,43,795","3,05,62,41,297.00","60,269","2,49,341","56.18"
"MARUTI","EQ","22-Jun-2021","6,899.90","6,940.00","7,299.95","6,930.00","7,257.50","7,265.40","7,201.24","17,57,310","12,65,48,04,727.60","1,71,579","5,49,897","31.29"
"MARUTI","EQ","23-Jun-2021","7,265.40","7,266.10","7,479.00","7,240.05","7,432.10","7,432.70","7,417.45","22,27,399","16,52,16,13,555.70","2,21,087","10,32,732","46.36"
"MARUTI","EQ","24-Jun-2021","7,432.70","7,448.80","7,550.00","7,410.10","7,531.00","7,527.45","7,497.38","10,41,762","7,81,04,89,981.45","95,406","4,57,296","43.90"
"MARUTI","EQ","25-Jun-2021","7,527.45","7,540.00","7,665.00","7,540.00","7,623.00","7,649.00","7,627.10","12,16,123","9,27,54,93,385.90","1,14,428","7,07,447","58.17"